carID,price
16882,19021.01
16883,18421.24
16884,15188.4375
16885,17946.52
16886,14016.6
16887,77122.36
16889,9527.86
16891,31474.38
16893,8645.62
16895,11541.02
16899,41763.28
16901,55369.8
16902,41892.49
16906,12728.82
16912,9160.24
16914,12218.28
16915,9467.65
16916,7781.13
16919,21071.69
16923,20292.1125
16925,20554.23
16926,16956.16
16932,14676.88
16935,18607.51
16939,18998.64
16942,10066.92
16948,22067.72
16950,15604.6
16951,17980.46
16953,17354.41
16955,14936.22
16959,25843.11
16968,20903.33
16973,20726.0
16978,17893.81
16983,25567.69
16987,22114.98
16992,14822.59
16994,14559.92
16999,8389.29
17000,66900.93
17001,22670.47
17002,12800.55
17004,15903.59
17007,31203.46
17012,20313.46
17015,9018.95
17016,9723.96
17018,12568.17
17026,17269.79
17027,25286.17
17028,8921.35
17029,22462.56
17035,12419.02
17036,9873.48
17039,9469.7
17040,22347.96
17041,15948.73
17042,26388.5
17043,11943.18
17049,14984.0
17055,31403.0575
17056,20246.83
17057,18392.7
17058,37174.46
17060,14651.81
17061,8035.68
17064,14593.26
17065,6629.0
17067,17508.5
17068,10297.61
17069,23905.7
17074,33906.24
17076,42931.68
17079,20556.15
17087,15979.57
17090,41167.81
17091,9290.57
17092,10838.97
17094,18334.03
17097,13241.59
17099,32521.99
17100,10158.06
17104,47111.09
17105,19382.54
17109,34072.58214285714
17111,6344.67
17116,2004.6
17118,9696.16
17123,8691.65
17125,23369.86
17128,17713.556666666664
17129,5888.17
17135,57010.7
17138,21478.12
17139,18208.1
17140,2944.19
17142,30015.53
17143,15633.59
17147,27917.46
17149,15980.1
17156,61956.96
17158,60798.93
17161,11703.57
17165,63860.7
17166,13236.84
17167,62073.22
17174,57514.94
17175,16581.88
17181,31043.98
17183,51780.06
17184,46077.59
17187,20857.19
17188,7317.85
17189,27759.144
17190,54065.06
17195,43176.92
17199,32135.81
17204,44209.81
17213,17634.98
17214,59704.16
17215,58956.46
17216,31627.55
17218,15404.54
17219,19299.6
17220,26886.84
17222,31205.57
17223,19691.83
17228,36224.13
17231,8081.03
17234,33569.06999999999
17240,14002.92
17245,18016.62
17246,27494.29
17251,21032.37
17252,40456.96
17253,19907.54
17255,7801.86
17256,19069.74
17257,16192.86
17264,20896.62
17265,30686.65
17266,28246.05
17267,45279.02
17269,32649.6
17271,36811.47
17272,15467.8
17273,47081.73
17274,18695.93
17276,3176.91
17279,8991.84
17280,94001.86
17284,20848.42
17288,20150.56
17290,44451.57
17292,76133.31666666667
17293,39959.43
17295,11151.16
17297,66719.87
17301,18202.2
17302,74197.70571428572
17303,10878.018333333333
17310,28112.55
17313,18256.27
17315,14993.21
17318,14678.64
17319,4188.3
17320,36746.86
17322,24691.78
17327,32913.98
17329,27509.23
17330,57958.55
17335,10111.07
17336,23747.83
17339,15587.08
17342,12136.68
17343,11274.15
17344,19427.11
17348,10329.59
17349,47666.33523809525
17360,62848.02
17364,17236.0
17367,9531.7
17369,9084.53
17372,10323.81
17374,29855.22
17377,10592.49
17380,45839.58
17383,25293.12
17386,13656.82
17388,8441.38
17392,16945.63
17400,45452.54833333334
17401,12143.77
17406,25340.42
17410,28099.183999999997
17411,42046.65
17412,26243.77
17417,17925.08
17418,61665.12
17422,18367.72
17426,11157.86
17427,41757.14
17432,35776.62
17434,7420.37
17435,20532.04
17442,25484.33
17443,26020.04
17447,34182.31333333333
17448,22407.91
17450,34651.39
17460,15605.81
17461,30274.46
17463,56541.9
17465,37135.17
17467,14094.92
17468,63784.31
17469,15741.3
17472,8083.0
17473,15205.57
17476,17027.87
17478,25817.58
17482,28452.3
17485,9774.45
17491,42443.52
17496,34277.61
17500,5897.04
17501,20402.5
17504,14399.14
17509,51298.86
17511,34316.67
17514,50222.69
17517,20691.143333333333
17518,28283.08
17527,22188.76
17530,27942.61
17533,9821.43
17538,19937.69
17540,14951.04
17541,129640.68
17551,8464.46
17556,14941.92
17558,19494.82
17562,20533.02
17563,30702.94
17564,13740.11
17565,12133.17
17571,45584.88
17572,19743.76
17574,44911.24
17580,20369.98
17585,5786.02
17586,18247.82
17589,18600.69
17594,11208.6
17595,15606.41
17601,15577.01
17606,13116.89
17607,18099.71
17614,40833.69
17615,47288.87
17620,23171.62
17622,21102.25
17628,47106.69
17630,24119.16
17636,7597.46
17637,7142.063333333333
17640,17953.25
17642,2602.76
17646,16689.783333333333
17647,19389.06
17648,21007.37
17652,34171.18
17653,11289.98
17654,32837.46
17655,19249.94
17658,15175.8
17661,12370.81
17663,14214.95
17666,21076.85
17667,9070.16
17668,19783.78
17674,48976.78
17677,11433.56
17679,8047.07
17680,17663.29
17683,29566.39
17684,32394.17
17687,27361.01
17691,14438.15
17694,70358.16
17695,58819.96
17700,25959.69455854602
17704,19987.63
17711,17260.71
17716,21056.87
17718,23404.51
17724,8436.61
17726,2546.45
17730,39390.93
17731,24139.63
17733,7349.706666666668
17736,41157.21
17737,25406.73
17738,48195.84
17739,8011.18
17740,7626.61
17742,10496.21
17743,9827.13
17746,18798.91
17747,10211.16
17748,63714.64
17751,56492.59
17754,9359.37
17756,28323.83
17757,58422.63
17758,29900.94
17759,22396.5
17762,8054.59
17764,18552.87
17766,20451.65
17767,7599.14
17769,14245.78
17771,37096.01
17774,23038.51
17780,9964.29
17781,4694.25
17787,21039.74666666667
17788,15538.85
17791,11068.41
17795,18018.45
17798,21138.7
17799,24785.71
17801,14096.87
17803,15957.02
17804,8966.48
17808,18075.775
17809,73224.58
17813,63863.96
17814,5748.44
17816,23068.5
17824,19838.0
17825,43059.14
17828,22501.71333333333
17830,40940.39
17833,25872.83
17834,33798.93
17836,19852.16
17839,9012.42
17843,15174.833333333336
17844,10536.28
17845,9676.39
17847,20175.61
17852,21949.87
17856,34877.54
17863,27080.71
17864,25458.15
17865,34104.31
17870,21525.08
17872,4069.2
17873,34578.72547619048
17877,7984.636666666667
17882,18791.61
17883,19110.99
17888,7806.73
17893,29147.77
17901,52320.17
17903,48888.99
17907,19166.99
17909,19765.72
17910,22457.786666666667
17913,100774.56
17915,33189.47
17916,45336.44
17919,14838.34
17921,13662.19
17923,38202.34
17925,17572.32
17929,17938.67
17931,38710.47
17934,18349.36
17937,36894.53
17938,15344.22
17943,9849.45
17950,19197.46
17953,21275.8
17955,18398.88
17960,14766.93
17966,22711.85
17967,64427.06
17968,8005.49
17969,17846.59
17970,14692.75
17972,95765.41
17977,55799.06
17978,10357.35
17980,54237.12
17984,24809.97
17986,26648.04
17992,17816.47
17993,19351.54
17995,15915.26
17998,9184.37
18000,44789.49
18004,53313.28
18009,16692.65
18010,28098.29
18014,28878.53
18016,17163.845595238094
18019,15469.02
18029,12133.39
18031,19298.99
18034,15315.32
18037,51186.22
18040,63429.85
18045,13263.46
18046,21090.8
18049,15931.6
18050,25882.94
18056,44362.47
18058,7391.52
18060,6331.74
18064,21134.09
18065,12680.7
18066,59617.11
18067,19853.99
18070,33127.72
18072,7083.11
18074,22655.81
18076,16035.32
18079,28362.0925
18083,25832.065
18086,54102.62
18090,47138.97
18106,36712.0
18109,27836.24
18114,16768.99
18118,60941.25
18120,10726.11
18122,19478.12
18126,33232.51
18129,19449.49
18133,11075.138666666668
18135,8207.73
18142,35642.18
18152,21134.09
18159,66507.95
18164,16035.47
18165,27981.455
18167,32142.45
18170,24340.31
18171,24889.35
18174,48288.84
18176,47998.71
18179,36324.99
18181,19272.27
18190,31572.05
18193,39966.68
18195,49063.68
18200,17473.33
18201,44271.7
18205,8579.89
18208,60430.76
18210,18398.88
18211,37452.24
18213,25637.025
18214,58806.62
18217,58193.79
18219,20473.01
18220,8039.16
18232,14065.53
18234,29959.38
18239,25983.13
18240,64437.07
18242,10513.09
18248,61180.99
18254,19444.04
18256,7737.84
18257,14273.44
18265,21165.4
18267,65310.19
18273,12614.65
18276,21078.85
18282,10681.51
18285,4079.44
18286,10176.11
18290,10749.42
18297,12797.39
18300,16981.06
18305,26510.765
18306,17509.89
18307,29196.46
18308,9753.91
18310,7887.13
18314,2222.91
18315,18146.1
18317,12390.26
18321,93627.36
18323,10733.5
18325,36489.68
18327,4539.39
18330,12036.52
18336,37892.86
18337,20630.5
18341,17627.36
18342,56677.92
18345,20680.31
18347,32119.41
18350,27064.476666666666
18354,16263.14
18355,12492.92
18359,12610.13
18361,7679.89
18362,16247.77
18370,11576.76
18372,19536.92
18376,14984.0
18378,27807.4
18379,34560.11
18381,45448.15
18383,20171.95
18389,23313.29
18392,23452.03
18393,15703.98
18396,36238.29
18400,65330.42
18401,46590.22
18404,14425.96
18409,45207.85
18410,5952.21
18412,16934.27
18420,45495.05
18421,39930.96
18425,12164.2
18427,9490.55
18429,16274.91
18431,14862.63
18432,4399.32
18435,19745.48
18436,23326.43
18437,34004.95
18438,23424.46
18442,42201.08
18445,30919.67
18446,14686.61
18447,18421.24
18450,31234.67
18451,4807.35
18454,27521.7
18455,8619.63
18456,47778.74
18461,20154.48
18462,63875.78
18463,21783.6
18464,58445.94
18471,38729.97
18472,42649.39
18476,19278.13
18483,39826.05
18485,38359.87
18493,13260.16
18495,30055.43
18498,22078.09
18503,8227.33
18511,28991.9
18514,14828.75
18523,8138.67
18524,24847.15
18525,3709.48
18529,13189.54
18531,45146.75
18532,14969.04
18533,14576.41
18539,6726.14
18542,13893.11
18545,5267.1
18546,16717.21
18549,10720.88
18551,10665.79
18553,21182.39
18564,7632.51
18565,21443.3
18568,5234.27
18570,27719.51
18572,21363.86
18575,14439.48
18578,32090.39
18579,8864.47
18580,16648.52
18582,17746.45
18585,20107.73
18587,18179.17
18588,31845.88
18597,11892.75
18601,17644.44
18603,50545.36
18608,10812.65
18609,30621.0
18611,39386.2
18613,19288.86
18620,11612.61
18624,13930.72
18625,27575.85
18628,10794.07
18629,14285.24
18630,6117.32
18631,35027.06
18632,28090.63
18634,7769.033333333333
18648,13007.25
18650,27723.41
18657,133415.96
18658,62720.79
18664,21792.61
18667,14766.8
18671,12823.9
18674,27855.4
18678,11186.74
18680,9625.92
18681,16416.96
18684,9724.49
18685,45592.2
18690,17798.84
18693,17647.37
18695,17814.63
18700,36776.53
18703,35147.63
18705,21531.04
18709,40930.33
18710,5159.3
18711,11456.61
18713,36456.59
18716,18102.48
18720,26627.81
18721,23258.15
18725,14004.89
18727,22935.39
18733,16830.78
18738,24802.63
18740,10147.43
18741,11860.02
18744,31578.73
18748,39611.2
18749,19497.74
18756,8167.61
18759,15732.25
18760,21101.96
18762,34589.23333333333
18769,8475.06
18772,24406.31
18773,53831.5
18775,11283.82
18777,23242.82
18779,7382.43
18782,16615.04
18783,23173.86
18788,9397.56
18793,32214.06
18796,31812.73
18797,31560.32
18798,16224.27
18799,44883.95
18800,54342.81
18802,17104.2
18803,19425.8
18809,11002.63
18815,42284.35
18820,33458.2
18821,16853.56
18823,48378.73
18825,20483.35
18827,15139.0
18829,20147.69
18831,20269.59
18832,21863.06
18833,8173.65
18835,55515.11
18843,2464.14
18844,12067.52
18845,8799.98
18849,56322.1
18854,2304.76
18862,21810.94
18863,48952.26666666666
18864,15384.76
18865,21876.96
18870,12254.02
18873,14344.13
18876,9805.65
18878,35915.58
18882,14780.66
18884,3442.38
18897,23851.35
18899,10094.91
18900,15861.34
18904,24749.04
18906,17494.36
18907,12044.62
18912,46963.71
18915,33229.94
18916,19184.69
18917,36012.63
18918,18036.03
18920,14678.64
18923,24707.68
18925,39734.465
18926,24581.81
18927,47329.75
18928,38337.18
18930,16342.18
18931,14472.96
18934,43031.27
18936,8544.43
18938,17558.67
18941,19778.71
18942,19969.22
18950,5318.66
18951,30777.87
18952,20809.38
18953,25443.3
18955,6941.0
18965,14473.2
18968,35122.3
18969,37594.16
18970,6061.29
18972,24111.04
18975,6493.9
18985,8410.45
18989,31348.44
18993,71854.37
18996,19317.51
18998,16466.58
19003,11823.44
19007,23610.44
19009,10206.49
19010,38593.07
19011,25830.14
19018,12420.66
19019,25913.652891879352
19030,34545.27
19036,38802.06
19038,22801.32
19043,11132.01
19054,14933.93
19060,11751.31
19062,17900.51
19065,14792.5
19066,7219.61
19072,5892.21
19073,14786.05
19075,28675.92
19077,65078.56
19079,14091.08
19087,56430.85
19091,4439.33
19092,31249.96
19094,10354.03
19096,60597.82
19100,4597.266666666666
19111,42566.899000000005
19112,29536.05
19116,32509.87
19117,17712.28
19131,7982.0
19132,8731.13
19136,29498.52
19150,21998.91
19151,28319.06
19152,39552.91
19153,9179.4
19157,19502.51
19163,33209.06
19167,16186.63
19168,16263.14
19170,24989.41
19171,17060.08
19175,21739.74
19177,17365.5
19179,11389.15
19180,52197.26
19181,34172.14
19184,54314.79
19187,54810.08
19190,5144.18
19195,24181.13
19197,6481.32
19199,28117.13
19204,28698.715000000004
19211,25323.82
19214,14012.13
19215,76187.81
19217,3340.01
19218,15150.34
19228,65492.56
19229,13035.14
19232,25192.28
19235,31274.18
19237,21062.91
19239,7611.43
19243,17610.36
19244,23314.67
19245,18627.46
19249,17384.79
19251,44694.0
19257,27256.74
19263,20719.98
19264,20651.86
19265,25268.87
19267,54904.26
19272,26050.92
19277,13560.79
19285,10085.65
19287,33729.65
19288,2834.26
19290,24764.5
19291,14687.08
19292,16683.86
19293,7259.01
19297,10626.72
19300,18069.05
19301,16632.63
19306,50165.34
19308,19964.26
19309,16203.14
19314,17813.07
19315,8656.69
19317,11222.89
19318,19482.52
19319,92611.94
19322,28894.93
19327,19522.44
19328,19130.53
19330,10844.75
19332,23385.17
19333,22809.45
19335,48077.46333333334
19336,44451.57
19338,12229.39
19341,11968.57
19343,40681.11
19348,17292.255
19351,11175.36
19354,18655.73
19355,41128.72
19357,21252.81
19358,18590.17
19360,11036.02
19362,34829.64
19365,35507.21
19366,12040.69
19367,36793.19724358975
19368,11953.49
19370,17330.98
19373,10339.97
19376,14503.63
19377,18698.24
19386,37663.55
19387,9215.99
19389,37170.26
19397,20089.17
19398,21583.74
19401,16604.92
19402,37105.36
19405,13116.21
19408,7485.880000000001
19410,15688.66
19411,20929.72
19412,16588.87
19414,36585.95
19416,52891.72
19420,17900.91
19422,5326.96
19423,134754.4
19427,64210.7
19429,11149.03
19430,25306.27
19431,21734.893928571426
19435,20332.08
19440,66486.27
19441,12284.1
19444,26431.57
19446,24481.09
19450,91970.55
19453,8929.8
19455,31798.54
19456,9689.5
19460,47243.17
19466,11178.42
19471,33184.08
19472,12513.67
19475,27497.06
19486,37271.52
19487,13246.86
19490,13980.92
19491,12686.79
19493,20040.74
19497,21858.7
19499,30919.67
19500,11354.13
19501,51352.07
19503,42225.77
19505,44037.37
19506,33302.93
19509,15734.57
19510,33067.08
19512,9413.64
19515,50630.91
19519,39149.49
19521,16757.91
19522,29325.92
19533,18186.36
19536,52081.92
19537,17128.89
19539,12472.11
19549,27287.91
19551,14367.8
19553,20924.06
19555,55924.31
19557,29789.09
19558,26529.23
19559,35292.66
19560,12531.2
19562,18778.05
19563,8464.69
19568,10448.53
19572,28487.9
19579,7800.0
19582,2087.77
19584,20627.06
19586,22286.54
19589,12769.12
19595,9663.22
19597,16970.09
19598,34981.54
19603,8112.86
19606,33525.06888888888
19607,60951.04
19611,38248.17
19613,22580.12
19615,25944.47
19616,18046.37
19618,49832.79
19620,19874.09
19626,20714.96
19630,23931.85
19631,3664.95
